SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,400.0,0.04782,CALL/PAYER,79.15,4.909044416376219,0.0016123300847709038,BLACK_SHIFT,0.02,0.2300365544074876,OK
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,-400.0,-0.03218,PUT/RECEIVER,54.35,4.909044416376219,0.0011071401150637853,BLACK_SHIFT,0.02,,ShiftTooSmall
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,400.0,0.04782,CALL/PAYER,79.15,4.909044416376219,0.0016123300847709038,BLACK_SHIFT,0.03,0.1848551154126739,OK
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,-400.0,-0.03218,PUT/RECEIVER,54.35,4.909044416376219,0.0011071401150637853,BLACK_SHIFT,0.03,,ShiftTooSmall
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,400.0,0.04782,CALL/PAYER,79.15,4.909044416376219,0.0016123300847709038,BLACK_SHIFT,0.05,0.1338051897661982,OK
VEGA,VEGA 10y5y,10Y,5Y,10.008219178082191,5.0,0.00782,-400.0,-0.03218,PUT/RECEIVER,54.35,4.909044416376219,0.0011071401150637853,BLACK_SHIFT,0.05,0.2780078850788946,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,50.0,0.012900000000000002,CALL/PAYER,558.8000000000001,9.645661567332143,0.005793278108497398,NORMAL,0.0,0.006376211828776027,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-50.0,0.0029000000000000007,PUT/RECEIVER,551.6,9.645661567332143,0.005718633150764432,NORMAL,0.0,0.006315204438800428,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,50.0,0.012900000000000002,CALL/PAYER,558.8000000000001,9.645661567332143,0.005793278108497398,BLACK_SHIFT,0.01,0.32831021802803506,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-50.0,0.0029000000000000007,PUT/RECEIVER,551.6,9.645661567332143,0.005718633150764432,BLACK_SHIFT,0.01,0.44869679288983155,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,50.0,0.012900000000000002,CALL/PAYER,558.8000000000001,9.645661567332143,0.005793278108497398,BLACK_SHIFT,0.02,0.21424909073878473,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-50.0,0.0029000000000000007,PUT/RECEIVER,551.6,9.645661567332143,0.005718633150764432,BLACK_SHIFT,0.02,0.2562854691780917,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,50.0,0.012900000000000002,CALL/PAYER,558.8000000000001,9.645661567332143,0.005793278108497398,BLACK_SHIFT,0.03,0.15971143499612017,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-50.0,0.0029000000000000007,PUT/RECEIVER,551.6,9.645661567332143,0.005718633150764432,BLACK_SHIFT,0.03,0.18114098144340834,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,50.0,0.012900000000000002,CALL/PAYER,558.8000000000001,9.645661567332143,0.005793278108497398,BLACK_SHIFT,0.05,0.1061230365207359,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-50.0,0.0029000000000000007,PUT/RECEIVER,551.6,9.645661567332143,0.005718633150764432,BLACK_SHIFT,0.05,0.11469640442457224,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,100.0,0.0179,CALL/PAYER,464.45,9.645661567332143,0.0048151181415383255,NORMAL,0.0,0.0070830566613571426,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-100.0,-0.0020999999999999994,PUT/RECEIVER,450.55,9.645661567332143,0.004671011903692739,NORMAL,0.0,0.006956691731954585,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,100.0,0.0179,CALL/PAYER,464.45,9.645661567332143,0.0048151181415383255,BLACK_SHIFT,0.01,0.3285513426764699,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-100.0,-0.0020999999999999994,PUT/RECEIVER,450.55,9.645661567332143,0.004671011903692739,BLACK_SHIFT,0.01,0.6794342858235334,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,100.0,0.0179,CALL/PAYER,464.45,9.645661567332143,0.0048151181415383255,BLACK_SHIFT,0.02,0.2214122159186539,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-100.0,-0.0020999999999999994,PUT/RECEIVER,450.55,9.645661567332143,0.004671011903692739,BLACK_SHIFT,0.02,0.3221501845755108,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,100.0,0.0179,CALL/PAYER,464.45,9.645661567332143,0.0048151181415383255,BLACK_SHIFT,0.03,0.16780900039244218,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-100.0,-0.0020999999999999994,PUT/RECEIVER,450.55,9.645661567332143,0.004671011903692739,BLACK_SHIFT,0.03,0.21730136770257458,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,100.0,0.0179,CALL/PAYER,464.45,9.645661567332143,0.0048151181415383255,BLACK_SHIFT,0.05,0.11345219829334038,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-100.0,-0.0020999999999999994,PUT/RECEIVER,450.55,9.645661567332143,0.004671011903692739,BLACK_SHIFT,0.05,0.13287168017380946,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,150.0,0.0229,CALL/PAYER,0.0,9.645661567332143,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-150.0,-0.007099999999999999,PUT/RECEIVER,0.0,9.645661567332143,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,150.0,0.0229,CALL/PAYER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-150.0,-0.007099999999999999,PUT/RECEIVER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,150.0,0.0229,CALL/PAYER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-150.0,-0.007099999999999999,PUT/RECEIVER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,150.0,0.0229,CALL/PAYER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-150.0,-0.007099999999999999,PUT/RECEIVER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,150.0,0.0229,CALL/PAYER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-150.0,-0.007099999999999999,PUT/RECEIVER,0.0,9.645661567332143,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,200.0,0.0279,CALL/PAYER,316.5,9.645661567332143,0.003281267933678286,NORMAL,0.0,0.00820021386497673,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-200.0,-0.0121,PUT/RECEIVER,292.1,9.645661567332143,0.0030283044658054583,NORMAL,0.0,0.007927653005740977,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,200.0,0.0279,CALL/PAYER,316.5,9.645661567332143,0.003281267933678286,BLACK_SHIFT,0.01,0.320756813690968,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-200.0,-0.0121,PUT/RECEIVER,292.1,9.645661567332143,0.0030283044658054583,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,200.0,0.0279,CALL/PAYER,316.5,9.645661567332143,0.003281267933678286,BLACK_SHIFT,0.02,0.2263386460562078,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-200.0,-0.0121,PUT/RECEIVER,292.1,9.645661567332143,0.0030283044658054583,BLACK_SHIFT,0.02,0.5670386488131591,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,200.0,0.0279,CALL/PAYER,316.5,9.645661567332143,0.003281267933678286,BLACK_SHIFT,0.03,0.17599235270336405,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-200.0,-0.0121,PUT/RECEIVER,292.1,9.645661567332143,0.0030283044658054583,BLACK_SHIFT,0.03,0.3091893520940818,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,200.0,0.0279,CALL/PAYER,316.5,9.645661567332143,0.003281267933678286,BLACK_SHIFT,0.05,0.12241380511769279,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-200.0,-0.0121,PUT/RECEIVER,292.1,9.645661567332143,0.0030283044658054583,BLACK_SHIFT,0.05,0.16999724442651998,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,300.0,0.0379,CALL/PAYER,213.5,9.645661567332143,0.0022134303438872487,NORMAL,0.0,0.0091013913724735,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-300.0,-0.022099999999999998,PUT/RECEIVER,184.10000000000002,9.645661567332143,0.001908630099810972,NORMAL,0.0,0.008674609609770245,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,300.0,0.0379,CALL/PAYER,213.5,9.645661567332143,0.0022134303438872487,BLACK_SHIFT,0.01,0.3105825686701186,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-300.0,-0.022099999999999998,PUT/RECEIVER,184.10000000000002,9.645661567332143,0.001908630099810972,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,300.0,0.0379,CALL/PAYER,213.5,9.645661567332143,0.0022134303438872487,BLACK_SHIFT,0.02,0.22620999862984348,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-300.0,-0.022099999999999998,PUT/RECEIVER,184.10000000000002,9.645661567332143,0.001908630099810972,BLACK_SHIFT,0.02,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,300.0,0.0379,CALL/PAYER,213.5,9.645661567332143,0.0022134303438872487,BLACK_SHIFT,0.03,0.1792630844693845,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-300.0,-0.022099999999999998,PUT/RECEIVER,184.10000000000002,9.645661567332143,0.001908630099810972,BLACK_SHIFT,0.03,0.5001977962887245,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,300.0,0.0379,CALL/PAYER,213.5,9.645661567332143,0.0022134303438872487,BLACK_SHIFT,0.05,0.12751381311596388,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-300.0,-0.022099999999999998,PUT/RECEIVER,184.10000000000002,9.645661567332143,0.001908630099810972,BLACK_SHIFT,0.05,0.21517399136008897,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,400.0,0.0479,CALL/PAYER,143.75,9.645661567332143,0.0014903073158491428,NORMAL,0.0,0.009888795082278728,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-400.0,-0.032100000000000004,PUT/RECEIVER,114.85000000000001,9.645661567332143,0.0011906907493932108,NORMAL,0.0,0.009324131189784274,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,400.0,0.0479,CALL/PAYER,143.75,9.645661567332143,0.0014903073158491428,BLACK_SHIFT,0.01,0.30110293503620844,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-400.0,-0.032100000000000004,PUT/RECEIVER,114.85000000000001,9.645661567332143,0.0011906907493932108,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,400.0,0.0479,CALL/PAYER,143.75,9.645661567332143,0.0014903073158491428,BLACK_SHIFT,0.02,0.224479333740204,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-400.0,-0.032100000000000004,PUT/RECEIVER,114.85000000000001,9.645661567332143,0.0011906907493932108,BLACK_SHIFT,0.02,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,400.0,0.0479,CALL/PAYER,143.75,9.645661567332143,0.0014903073158491428,BLACK_SHIFT,0.03,0.18052922633181584,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-400.0,-0.032100000000000004,PUT/RECEIVER,114.85000000000001,9.645661567332143,0.0011906907493932108,BLACK_SHIFT,0.03,,ShiftTooSmall
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,400.0,0.0479,CALL/PAYER,143.75,9.645661567332143,0.0014903073158491428,BLACK_SHIFT,0.05,0.1307716074146978,OK
VEGA,VEGA 10y10y,10Y,10Y,10.008219178082191,10.0,0.0079,-400.0,-0.032100000000000004,PUT/RECEIVER,114.85000000000001,9.645661567332143,0.0011906907493932108,BLACK_SHIFT,0.05,0.28268873151203056,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,50.0,0.01156,CALL/PAYER,1010.65,18.74696091215288,0.005391007133027292,NORMAL,0.0,0.006046982785976013,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-50.0,0.0015599999999999998,PUT/RECEIVER,1004.4499999999999,18.74696091215288,0.005357935105891518,NORMAL,0.0,0.006019863837298806,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,50.0,0.01156,CALL/PAYER,1010.65,18.74696091215288,0.005391007133027292,BLACK_SHIFT,0.01,0.33399848573245616,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-50.0,0.0015599999999999998,PUT/RECEIVER,1004.4499999999999,18.74696091215288,0.005357935105891518,BLACK_SHIFT,0.01,0.4734938661339366,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,50.0,0.01156,CALL/PAYER,1010.65,18.74696091215288,0.005391007133027292,BLACK_SHIFT,0.02,0.21253744485272236,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-50.0,0.0015599999999999998,PUT/RECEIVER,1004.4499999999999,18.74696091215288,0.005357935105891518,BLACK_SHIFT,0.02,0.25810010746448364,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,50.0,0.01156,CALL/PAYER,1010.65,18.74696091215288,0.005391007133027292,BLACK_SHIFT,0.03,0.15661156558707418,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-50.0,0.0015599999999999998,PUT/RECEIVER,1004.4499999999999,18.74696091215288,0.005357935105891518,BLACK_SHIFT,0.03,0.1794415191772311,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,50.0,0.01156,CALL/PAYER,1010.65,18.74696091215288,0.005391007133027292,BLACK_SHIFT,0.05,0.10290086583363744,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-50.0,0.0015599999999999998,PUT/RECEIVER,1004.4499999999999,18.74696091215288,0.005357935105891518,BLACK_SHIFT,0.05,0.11201807471280781,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,100.0,0.01656,CALL/PAYER,826.25,18.74696091215288,0.004407381035634295,NORMAL,0.0,0.006724263482509176,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-100.0,-0.0034400000000000003,PUT/RECEIVER,814.25,18.74696091215288,0.004343370660532798,NORMAL,0.0,0.006667567126437594,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,100.0,0.01656,CALL/PAYER,826.25,18.74696091215288,0.004407381035634295,BLACK_SHIFT,0.01,0.33233075647793675,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-100.0,-0.0034400000000000003,PUT/RECEIVER,814.25,18.74696091215288,0.004343370660532798,BLACK_SHIFT,0.01,0.7722814988008317,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,100.0,0.01656,CALL/PAYER,826.25,18.74696091215288,0.004407381035634295,BLACK_SHIFT,0.02,0.21918210742228522,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-100.0,-0.0034400000000000003,PUT/RECEIVER,814.25,18.74696091215288,0.004343370660532798,BLACK_SHIFT,0.02,0.32926015766371064,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,100.0,0.01656,CALL/PAYER,826.25,18.74696091215288,0.004407381035634295,BLACK_SHIFT,0.03,0.164417951822113,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-100.0,-0.0034400000000000003,PUT/RECEIVER,814.25,18.74696091215288,0.004343370660532798,BLACK_SHIFT,0.03,0.21725926889624553,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,100.0,0.01656,CALL/PAYER,826.25,18.74696091215288,0.004407381035634295,BLACK_SHIFT,0.05,0.11002498431447882,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-100.0,-0.0034400000000000003,PUT/RECEIVER,814.25,18.74696091215288,0.004343370660532798,BLACK_SHIFT,0.05,0.1306480535660151,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,150.0,0.02156,CALL/PAYER,0.0,18.74696091215288,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-150.0,-0.00844,PUT/RECEIVER,0.0,18.74696091215288,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,150.0,0.02156,CALL/PAYER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-150.0,-0.00844,PUT/RECEIVER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,150.0,0.02156,CALL/PAYER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-150.0,-0.00844,PUT/RECEIVER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,150.0,0.02156,CALL/PAYER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-150.0,-0.00844,PUT/RECEIVER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,150.0,0.02156,CALL/PAYER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-150.0,-0.00844,PUT/RECEIVER,0.0,18.74696091215288,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,200.0,0.02656,CALL/PAYER,542.1,18.74696091215288,0.0028916686952101074,NORMAL,0.0,0.00777795262554492,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-200.0,-0.01344,PUT/RECEIVER,520.6,18.74696091215288,0.002776983439819926,NORMAL,0.0,0.007650819238618352,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,200.0,0.02656,CALL/PAYER,542.1,18.74696091215288,0.0028916686952101074,BLACK_SHIFT,0.01,0.32123059947769506,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-200.0,-0.01344,PUT/RECEIVER,520.6,18.74696091215288,0.002776983439819926,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,200.0,0.02656,CALL/PAYER,542.1,18.74696091215288,0.0028916686952101074,BLACK_SHIFT,0.02,0.2228189285226802,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-200.0,-0.01344,PUT/RECEIVER,520.6,18.74696091215288,0.002776983439819926,BLACK_SHIFT,0.02,0.6205146503457266,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,200.0,0.02656,CALL/PAYER,542.1,18.74696091215288,0.0028916686952101074,BLACK_SHIFT,0.03,0.17178181024937156,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-200.0,-0.01344,PUT/RECEIVER,520.6,18.74696091215288,0.002776983439819926,BLACK_SHIFT,0.03,0.3155194395156017,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,200.0,0.02656,CALL/PAYER,542.1,18.74696091215288,0.0028916686952101074,BLACK_SHIFT,0.05,0.11843622694748435,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-200.0,-0.01344,PUT/RECEIVER,520.6,18.74696091215288,0.002776983439819926,BLACK_SHIFT,0.05,0.1689057199554012,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,300.0,0.036559999999999995,CALL/PAYER,350.65,18.74696091215288,0.0018704365024449809,NORMAL,0.0,0.008619393590901404,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-300.0,-0.02344,PUT/RECEIVER,325.15,18.74696091215288,0.0017344144553543004,NORMAL,0.0,0.008419133513578158,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,300.0,0.036559999999999995,CALL/PAYER,350.65,18.74696091215288,0.0018704365024449809,BLACK_SHIFT,0.01,0.30875791185595336,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-300.0,-0.02344,PUT/RECEIVER,325.15,18.74696091215288,0.0017344144553543004,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,300.0,0.036559999999999995,CALL/PAYER,350.65,18.74696091215288,0.0018704365024449809,BLACK_SHIFT,0.02,0.22161446518454136,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-300.0,-0.02344,PUT/RECEIVER,325.15,18.74696091215288,0.0017344144553543004,BLACK_SHIFT,0.02,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,300.0,0.036559999999999995,CALL/PAYER,350.65,18.74696091215288,0.0018704365024449809,BLACK_SHIFT,0.03,0.17432099251323713,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-300.0,-0.02344,PUT/RECEIVER,325.15,18.74696091215288,0.0017344144553543004,BLACK_SHIFT,0.03,0.539923133534647,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,300.0,0.036559999999999995,CALL/PAYER,350.65,18.74696091215288,0.0018704365024449809,BLACK_SHIFT,0.05,0.12303309457055556,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-300.0,-0.02344,PUT/RECEIVER,325.15,18.74696091215288,0.0017344144553543004,BLACK_SHIFT,0.05,0.21625827089842165,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,400.0,0.046560000000000004,CALL/PAYER,226.2,18.74696091215288,0.0012065955706632102,NORMAL,0.0,0.009355637366192108,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-400.0,-0.03344,PUT/RECEIVER,201.7,18.74696091215288,0.0010759077214976549,NORMAL,0.0,0.009090620918151784,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,400.0,0.046560000000000004,CALL/PAYER,226.2,18.74696091215288,0.0012065955706632102,BLACK_SHIFT,0.01,0.2978233247394312,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-400.0,-0.03344,PUT/RECEIVER,201.7,18.74696091215288,0.0010759077214976549,BLACK_SHIFT,0.01,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,400.0,0.046560000000000004,CALL/PAYER,226.2,18.74696091215288,0.0012065955706632102,BLACK_SHIFT,0.02,0.21915711619640244,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-400.0,-0.03344,PUT/RECEIVER,201.7,18.74696091215288,0.0010759077214976549,BLACK_SHIFT,0.02,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,400.0,0.046560000000000004,CALL/PAYER,226.2,18.74696091215288,0.0012065955706632102,BLACK_SHIFT,0.03,0.1750759112848359,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-400.0,-0.03344,PUT/RECEIVER,201.7,18.74696091215288,0.0010759077214976549,BLACK_SHIFT,0.03,,ShiftTooSmall
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,400.0,0.046560000000000004,CALL/PAYER,226.2,18.74696091215288,0.0012065955706632102,BLACK_SHIFT,0.05,0.1259253110056211,OK
VEGA,VEGA 10y20y,10Y,20Y,10.008219178082191,20.0,0.00656,-400.0,-0.03344,PUT/RECEIVER,201.7,18.74696091215288,0.0010759077214976549,BLACK_SHIFT,0.05,0.28877245384950856,OK
VEGA,VEGA 10y30y,10Y,30Y,10.008219178082191,30.0,0.00517,50.0,0.01017,CALL/PAYER,1405.15,27.610721618999314,0.005089146235979204,NORMAL,0.0,0.005799134279725135,OK
